@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 19\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

durante_C_beta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,52,5,2,3,0,40,60,0,-0.153846,0.60273,0.767422,122.358642,155.371332,4.912782,2153.175158,-2148.262376,0.982556,430.635032,-429.652475,-1.131333,-0.226267,-113.583322,0.333333,1,0.5,1,0.5,1,0.666667,2,0.5,0.333333,0.4,-0.166667,0.166667,0.566667,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.166667,0.486667,0.4,0.4,0.001,0,0,0,0,0,6783,12009,3126,40,50,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
durante_C_delta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,1,5,0,16.666667,83.333333,0,-0.666667,0.670064,0.74569,136.589927,151.78163,5.850391,16.365692,-10.515301,0.975065,2.727615,-1.75255,-2.487822,-0.414637,-249.358799,0.25,1,1,2,0,0,0.75,3,0.333333,0.25,0.285714,-0.707107,0.25,0.75,0.166667,0.916667,0.083333,0.833333,0.222222,0.166667,0.190476,-0.707107,0.25,0.633333,0.142857,0.166667,0.001,0,0,0,0,0,4983,11840,3335,66.666667,75,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_delta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.333333,0.57735,66.666667,114.959619,6.038692,2148,-2141.961308,1.006449,358,-356.993551,2.012897,0.335483,202.592314,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.666667,0.6,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.666667,0.633333,0.625,0.666667,0.001,0,0,0,0,0,6439,11840,3335,66.666667,50,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
durante_C_delta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.65968,0.808075,131.935924,160.900615,6.038692,3226.576139,-3220.537446,1.006449,537.76269,-536.756241,-1.951112,-0.325185,-196.37379,0.333333,1,0.666667,2,0.333333,1,0.666667,2,0.333333,0.333333,0.333333,-0.333333,0.388889,0.5,0.333333,0.666667,0.333333,0.666667,0.333333,0.333333,0.333333,-0.333333,0.388889,0.472222,0.333333,0.333333,0.001,0,0,0,0,0,6439,11840,3335,33.333333,50,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
durante_C_delta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,3,3,0,50,50,0,0,0.5,0.502397,100,100.035266,6.038692,6.041801,-0.003109,1.006449,1.006967,-0.000518,0,0,0,1,3,1,3,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,11840,3335,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
durante_C_delta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.405653,0.448284,81.130604,89.260507,6.038692,4.871763,1.16693,1.006449,0.81196,0.194488,1.19198,0.198663,119.96935,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.666667,0.6,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.666667,0.633333,0.625,0.666667,0,0,0,0,0,0,4619,11840,3335,100,91.666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
durante_C_delta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,3,3,0,50,50,0,0,0.5,0.502397,100,100.035266,6.038692,6.041801,-0.003109,1.006449,1.006967,-0.000518,0,0,0,1,3,1,3,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,3650,11840,3335,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
durante_C_delta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,3,3,0,50,50,0,0,0.546747,0.708072,109.349349,140.988466,6.038692,2152.826837,-2146.788145,1.006449,358.804473,-357.798024,-0.506623,-0.084437,-50.990141,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.555556,0.611111,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.555556,0.583333,0.485714,0.5,0.001,0,0,0,0,0,6439,11840,3335,66.666667,66.666667,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
durante_C_delta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,52,5,3,2,0,60,40,0,0,0.492308,0.493748,99.942163,99.963645,4.912782,4.910209,0.002573,0.982556,0.982042,0.000515,0.003822,0.000764,0.383691,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0.5,0.6,0.6,0.6,0.4,0.4,0.36,0.6,0.45,0,0.5,0.52,0.375,0.6,0,0,0,0,0,0,3650,12029,3146,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
durante_C_delta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,52,5,3,2,0,60,40,0,0,0.492308,0.493748,99.942163,99.963645,4.912782,4.910209,0.002573,0.982556,0.982042,0.000515,0.003822,0.000764,0.383691,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0.5,0.6,0.6,0.6,0.4,0.4,0.36,0.6,0.45,0,0.5,0.52,0.375,0.6,0,0,0,0,0,0,3650,12029,3146,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
durante_C_delta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,52,5,4,1,0,80,20,0,0.545455,0.379264,0.425927,76.993487,86.232767,4.912782,3.730951,1.181831,0.982556,0.74619,0.236366,1.189485,0.237897,119.421646,1,3,0.5,1,0.5,1,0,0,0.75,1,0.857143,0.612372,0.75,0.75,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.75,0.73,0.761905,0.8,0.001,0,0,0,0,0,4619,12029,3146,100,90,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
durante_C_gamma_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,4,2,0,66.666667,33.333333,0,0.25,0.437757,0.528493,89.235107,107.572287,5.850391,7.318568,-1.468178,0.975065,1.219761,-0.244696,0.730837,0.121806,73.253053,0.75,3,0.5,1,0.5,1,0.25,1,0.75,0.75,0.75,0.25,0.75,0.916667,0.666667,0.416667,0.583333,0.333333,0.666667,0.666667,0.666667,0.25,0.75,0.805556,0.625,0.666667,0.001,0,0,0,0,0,5711,11840,3335,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_gamma_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,5,1,0,83.333333,16.666667,0,0.666667,0.232038,0.372822,46.407543,74.234814,6.038692,3.702622,2.336071,1.006449,0.617104,0.389345,3.401237,0.566873,342.324712,1,3,0.333333,1,0.666667,2,0,0,0.75,1,0.857143,0.707107,0.833333,0.805556,0.833333,0.166667,0.833333,0.166667,0.875,0.833333,0.828571,0.707107,0.833333,0.836111,0.828571,0.833333,0.001,0,0,0,0,0,6075,11840,3335,100,83.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_gamma_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,5,1,0,83.333333,16.666667,0,0.666667,0.227391,0.37926,45.478174,75.516695,6.038692,3.862724,2.175969,1.006449,0.643787,0.362661,3.441471,0.573578,346.374117,1,3,0.333333,1,0.666667,2,0,0,0.75,1,0.857143,0.707107,0.888889,0.916667,0.833333,0.166667,0.833333,0.166667,0.875,0.833333,0.828571,0.707107,0.888889,0.916667,0.828571,0.833333,0.001,0,0,0,0,0,5711,11840,3335,100,83.333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_gamma_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2237,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.459982,0.561016,91.996303,111.70711,6.038692,9.317489,-3.278797,1.006449,1.552915,-0.546466,0.682838,0.113806,68.725693,0.666667,2,0.333333,1,0.666667,2,0.333333,1,0.666667,0.666667,0.666667,0.333333,0.666667,0.833333,0.666667,0.333333,0.666667,0.333333,0.666667,0.666667,0.666667,0.333333,0.666667,0.763889,0.666667,0.666667,0.001,0,0,0,0,0,5347,11840,3335,83.333333,91.666667,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
