@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

despues_C_beta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,52,5,3,2,0,60,40,0,0.166667,0.435447,0.58891,88.399104,119.229992,4.912782,1077.095855,-1072.183073,0.982556,215.419171,-214.436615,0.62916,0.125832,63.166261,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.416667,0.644444,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.416667,0.566667,0.583333,0.6,0.002,0,0,0,0,0,5327,12009,3126,80,90,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
despues_C_delta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,4,2,0,66.666667,33.333333,0,0.4,0.333333,0.57735,67.948718,117.516919,5.850391,2148,-2142.149609,0.975065,358,-357.024935,1.841131,0.306855,184.539841,0.5,2,0,0,1,2,0.5,2,1,0.5,0.666667,0.5,0.75,0.833333,0.666667,0.166667,0.833333,0.333333,0.833333,0.666667,0.666667,0.5,0.75,0.722222,0.666667,0.666667,0.002,0,0,0,0,0,6439,11840,3335,66.666667,50,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
despues_C_delta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.333333,0.57735,66.666667,114.959619,6.038692,2148,-2141.961308,1.006449,358,-356.993551,2.012897,0.335483,202.592314,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.666667,0.6,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.666667,0.633333,0.625,0.666667,0.002,0,0,0,0,0,6075,11840,3335,66.666667,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_delta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.321762,0.496595,64.35231,98.879963,6.038692,6.123472,-0.084779,1.006449,1.020579,-0.01413,2.135497,0.355916,214.931595,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.944444,0.916667,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.944444,0.916667,0.625,0.666667,0.002,0,0.01,0,10,0,6075,11840,3335,100,83.333333,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_delta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,4,2,0,66.666667,33.333333,0,0.333333,0.333333,0.509175,66.666667,101.384854,6.038692,1076.169925,-1070.131233,1.006449,179.361654,-178.355205,2.012897,0.335483,202.592314,1,3,0.666667,2,0.333333,1,0,0,0.6,1,0.75,0.447214,0.722222,0.644444,0.666667,0.333333,0.666667,0.333333,0.8,0.666667,0.625,0.447214,0.722222,0.683333,0.625,0.666667,0.001,0,0,0,0,0,4983,11840,3335,83.333333,66.666667,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_delta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,3,3,0,50,50,0,0,0.457071,0.648189,91.414141,129.064656,6.038692,1080.044394,-1074.005702,1.006449,180.007399,-179.00095,0.400538,0.066756,40.312986,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.666667,0.644444,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.666667,0.683333,0.485714,0.5,0.001,0,0,0,0,0,6075,11840,3335,83.333333,66.666667,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_delta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,3,3,0,50,50,0,0,0.472222,0.621751,94.444444,123.800473,6.038692,1079,-1072.961308,1.006449,179.833333,-178.826885,0.263034,0.043839,26.473654,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.555556,0.533333,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.555556,0.6,0.485714,0.5,0.001,0,0,0,0,0,6803,11840,3335,83.333333,75,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
despues_C_delta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.647605,0.734093,129.521017,146.169559,6.038692,1083.049718,-1077.011026,1.006449,180.508286,-179.501838,-1.837674,-0.306279,-184.956605,0.333333,1,0.666667,2,0.333333,1,0.666667,2,0.333333,0.333333,0.333333,-0.333333,0.333333,0.466667,0.333333,0.666667,0.333333,0.666667,0.333333,0.333333,0.333333,-0.333333,0.333333,0.455556,0.333333,0.333333,0.002,0,0,0,0,0,5711,11840,3335,83.333333,91.666667,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_delta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,52,5,2,3,0,40,60,0,-0.153846,0.576,0.744903,116.932331,150.812162,4.912782,2151.058894,-2146.146112,0.982556,430.211779,-429.229222,-0.926607,-0.185321,-93.029222,0.333333,1,0.5,1,0.5,1,0.666667,2,0.5,0.333333,0.4,-0.166667,0.5,0.588889,0.4,0.566667,0.433333,0.6,0.433333,0.4,0.4,-0.166667,0.5,0.533333,0.4,0.4,0.001,0,0.01,0,10,0,6803,12029,3146,60,60,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
despues_C_delta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,52,5,2,3,0,40,60,0,-0.363636,0.6,0.737865,121.804511,149.387278,4.912782,2150.847997,-2145.935215,0.982556,430.169599,-429.187043,-1.111031,-0.222206,-111.545032,0.666667,2,1,2,0,0,0.333333,1,0.5,0.666667,0.571429,-0.408248,0.333333,0.533333,0.4,0.733333,0.266667,0.6,0.3,0.4,0.342857,-0.408248,0.333333,0.466667,0.285714,0.4,0.001,0,0,0,0,0,6803,12029,3146,60,70,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
despues_C_delta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,52,5,4,1,0,80,20,0,0.615385,0.314246,0.372105,63.794307,75.336053,4.912782,3.097054,1.815729,0.982556,0.619411,0.363146,1.945367,0.389073,195.310453,0.666667,2,0,0,1,2,0.333333,1,1,0.666667,0.8,0.666667,0.833333,0.866667,0.8,0.133333,0.866667,0.2,0.866667,0.8,0.8,0.666667,0.833333,0.786667,0.8,0.8,0.001,0,0,0,0,0,4619,12029,3146,100,100,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
despues_C_gamma_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,2,4,0,33.333333,66.666667,0,-0.5,0.656336,0.770144,133.791498,156.759247,5.850391,1086.671224,-1080.820833,0.975065,181.111871,-180.136806,-2.077286,-0.346214,-208.210109,0.5,2,1,2,0,0,0.5,2,0.5,0.5,0.5,-0.5,0.25,0.583333,0.333333,0.833333,0.166667,0.666667,0.333333,0.333333,0.333333,-0.5,0.25,0.486111,0.25,0.333333,0.001,0,0,0,0,0,5711,11840,3335,50,66.666667,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
despues_C_gamma_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,3,3,0,50,50,0,0,0.574355,0.693416,114.871014,138.070183,6.038692,13.935669,-7.896976,1.006449,2.322611,-1.316163,-0.808051,-0.134675,-81.327995,0.666667,2,0.666667,2,0.333333,1,0.333333,1,0.5,0.666667,0.571429,0,0.444444,0.666667,0.5,0.5,0.5,0.5,0.5,0.5,0.485714,0,0.444444,0.6,0.485714,0.5,0.001,0,0,0,0,0,6075,11840,3335,66.666667,75,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
despues_C_gamma_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,2,4,0,33.333333,66.666667,0,-0.333333,0.593262,0.629075,118.652475,125.258796,6.038692,10.647563,-4.60887,1.006449,1.774594,-0.768145,-1.2112,-0.201867,-121.903833,0.666667,2,1,3,0,0,0.333333,1,0.4,0.666667,0.5,-0.447214,0.5,0.633333,0.333333,0.666667,0.333333,0.666667,0.2,0.333333,0.25,-0.447214,0.5,0.616667,0.25,0.333333,0.001,0,0,0,0,0,4983,11840,3335,83.333333,91.666667,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
despues_C_gamma_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,3,3,0,50,50,0,0,0.5,0.502397,100,100.035266,6.038692,6.041801,-0.003109,1.006449,1.006967,-0.000518,0,0,0,1,3,1,3,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0.01,0,10,0,3650,11840,3335,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
despues_C_gamma_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2249,51,6,5,1,0,83.333333,16.666667,0,0.666667,0.279661,0.407558,55.93212,81.151375,6.038692,4.213279,1.825413,1.006449,0.702213,0.304236,2.781645,0.463608,279.964545,0.666667,2,0,0,1,3,0.333333,1,1,0.666667,0.8,0.707107,0.777778,0.833333,0.833333,0.166667,0.833333,0.166667,0.875,0.833333,0.828571,0.707107,0.777778,0.763889,0.828571,0.833333,0.002,0,0,0,0,0,6439,11840,3335,100,91.666667,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
