@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

durante_C_gamma_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,1,3,0,25,75,0,-0.5,0.564372,0.629943,112.874335,125.988625,4,5.963458,-1.963458,1,1.490864,-0.490864,-0.688887,-0.172222,-68.888665,0.5,1,1,2,0,0,0.5,1,0.333333,0.5,0.4,-0.57735,0.5,0.75,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.5,0.666667,0.2,0.25,0.001,0,0,0,0,0,5347,9383,2957,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_gamma_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,3,1,0,75,25,0,0.5,0.45614,0.462423,91.22807,92.484599,4,3.566103,0.433897,1,0.891526,0.108474,0.433897,0.108474,43.389653,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.75,0.75,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,4983,9383,2957,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_gamma_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.47958,0.558259,95.915973,111.651871,4,4.991021,-0.991021,1,1.247755,-0.247755,0.172232,0.043058,17.223234,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.625,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.625,0.666667,0.5,0.5,0.001,0,0,0,0,0,4619,9383,2957,100,100,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
durante_C_gamma_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.584224,0.643502,116.844768,128.700344,4,7.681017,-3.681017,1,1.920254,-0.920254,-0.69165,-0.172913,-69.165029,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.25,0.5,0.5,0.5,0.001,0,0,0,0,0,5347,9383,2957,75,87.5,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_gamma_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.514114,0.598868,102.822795,119.773582,4,6.471087,-2.471087,1,1.617772,-0.617772,-0.10424,-0.02606,-10.423991,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.25,0.5,0.5,0.5,0.002,0,0,0,0,0,6075,9383,2957,100,100,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_gamma_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.493212,0.627578,98.642402,125.515664,4,6.485717,-2.485717,1,1.621429,-0.621429,0.044459,0.011115,4.445852,0,0,0,0,1,2,1,2,0,0,0,0,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.75,0.708333,0.333333,0.5,0.001,0,0,0,0,0,5347,9383,2957,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_gamma_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,1,3,0,25,75,0,-0.5,0.463951,0.522717,92.790172,104.543352,4,4.085301,-0.085301,1,1.021325,-0.021325,0.137729,0.034432,13.77292,0.5,1,1,2,0,0,0.5,1,0.333333,0.5,0.4,-0.57735,0.5,0.75,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.5,0.666667,0.2,0.25,0.001,0,0,0,0,0,4983,9383,2957,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_sf_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,0,4,0,0,100,0,-1,0.781015,0.795578,156.203038,159.115541,4,11.85249,-7.85249,1,2.963123,-1.963123,-2.465196,-0.616299,-246.519551,0,0,1,2,0,0,1,2,0,0,0,-1,0,0.416667,0,1,0,1,0,0,0,-1,0,0.416667,0,0,0.001,0,0,0,0,0,5651,8945,2897,75,87.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_sf_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.305023,0.467105,61.004654,93.420933,4,3.978807,0.021193,1,0.994702,0.005298,1.654769,0.413692,165.476862,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.625,0.583333,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.625,0.666667,0.733333,0.75,0.001,0,0,0,0,0,5287,8945,2897,100,87.5,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_sf_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.458147,0.541127,91.629348,108.225427,4,4.603909,-0.603909,1,1.150977,-0.150977,0.327809,0.081952,32.780872,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.75,0.666667,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.75,0.708333,0.333333,0.5,0,0,0,0,0,0,4923,8945,2897,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_sf_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,1,3,0,25,75,0,-0.5,0.744187,0.843888,148.837482,168.777636,4,1083.417883,-1079.417883,1,270.854471,-269.854471,-1.966461,-0.491615,-196.646144,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0,0.416667,0.2,0.25,0.001,0,0,0,0,0,6015,8945,2897,25,62.5,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_sf_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.488952,0.646501,97.790404,129.300142,4,7.198856,-3.198856,1,1.799714,-0.799714,0.068294,0.017074,6.829446,0,0,0,0,1,2,1,2,0,0,0,0,0.75,0.666667,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.75,0.708333,0.333333,0.5,0.001,0,0,0,0,0,5651,8945,2897,100,87.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_sf_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.305023,0.467105,61.004654,93.420933,4,3.978807,0.021193,1,0.994702,0.005298,1.654769,0.413692,165.476862,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.625,0.583333,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.625,0.666667,0.733333,0.75,0.001,0,0,0,0,0,5287,8945,2897,100,87.5,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_sf_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.43254,0.619098,86.507937,123.819698,4,1075.889817,-1071.889817,1,268.972454,-267.972454,0.453718,0.113429,45.371797,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.625,0.583333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.625,0.666667,0.5,0.5,0.001,0,0,0,0,0,5651,8945,2897,75,62.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_sf_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.361742,0.512678,72.348485,102.535515,4,5.051317,-1.051317,1,1.262829,-0.262829,1.201071,0.300268,120.107056,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.75,0.75,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,4923,8945,2897,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_sf_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.298333,0.453664,59.666667,90.732819,4,3.646201,0.353799,1,0.91155,0.08845,1.706346,0.426587,170.634636,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,5651,8945,2897,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_sf_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,4,0,0,100,0,0,1,0.137037,0.153376,27.407392,30.675205,4,0.868959,3.131041,1,0.21724,0.78276,3.131041,0.78276,313.10406,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,5651,8945,2897,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_theta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,39,5,4,1,0,80,20,0,0.615385,0.2,0.400617,39.805825,79.711876,5.037341,3.33985,1.697491,1.007468,0.66797,0.339498,3.036482,0.607296,303.77861,0.666667,2,0,0,1,2,0.333333,1,1,0.666667,0.8,0.666667,0.916667,0.916667,0.8,0.133333,0.866667,0.2,0.866667,0.8,0.8,0.666667,0.916667,0.883333,0.8,0.8,0.001,0,0,0,0,0,5711,9572,3146,100,70,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_theta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,39,5,3,2,0,60,40,0,0.166667,0.4,0.632456,79.61165,125.841492,5.037341,2148,-2142.962659,1.007468,429.6,-428.592532,1.035624,0.207125,103.606855,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.583333,0.644444,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.583333,0.566667,0.583333,0.6,0.001,0,0.01,0,10,0,5711,9572,3146,60,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_theta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,39,5,3,2,0,60,40,0,0.166667,0.4,0.580921,79.61165,115.587549,5.037341,7.388201,-2.35086,1.007468,1.47764,-0.470172,1.035624,0.207125,103.606855,0.5,1,0.333333,1,0.666667,2,0.5,1,0.5,0.5,0.5,0.166667,0.666667,0.5,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.666667,0.653333,0.583333,0.6,0.001,0,0,0,0,0,4983,9572,3146,100,90,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_theta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,39,5,4,1,0,80,20,0,0.545455,0.263333,0.434166,52.411003,86.387228,5.037341,4.520999,0.516341,1.007468,0.9042,0.103268,2.521909,0.504382,252.2992,0.5,1,0,0,1,3,0.5,1,1,0.5,0.666667,0.612372,0.666667,0.7,0.8,0.3,0.7,0.2,0.85,0.8,0.780952,0.612372,0.666667,0.696667,0.761905,0.8,0,0,0,0,0,0,5347,9572,3146,100,90,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_theta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,40,4,4,0,0,100,0,0,1,0,0,0,0,4,0,4,1,0,1,4,1,400,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5711,9761,2957,100,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_theta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,40,4,4,0,0,100,0,0,1,0,0,0,0,4,0,4,1,0,1,4,1,400,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5711,9761,2957,100,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_C_theta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,40,4,3,1,0,75,25,0,0.5,0.25,0.5,50,100,4,1074,-1070,1,268.5,-267.5,2,0.5,200,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0,0,0,0,0,0,6075,9761,2957,75,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_C_theta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,40,4,3,1,0,75,25,0,0.5,0.279412,0.503448,55.882353,100.689663,4,1074.180572,-1070.180572,1,268.545143,-267.545143,1.819428,0.454857,181.942775,1,2,0.5,1,0.5,1,0,0,0.666667,1,0.8,0.57735,0.75,0.666667,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0,0,0,0,0,0,5347,9761,2957,75,62.5,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_C_theta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,40,4,1,3,0,25,75,0,-0.5,0.733333,0.81028,146.666667,162.055952,4,1080.936638,-1076.936638,1,270.234159,-269.234159,-1.900464,-0.475116,-190.046433,0.5,1,1,2,0,0,0.5,1,0.333333,0.5,0.4,-0.57735,0.125,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.125,0.416667,0.2,0.25,0,0,0.01,0,10,0,4983,9761,2957,75,87.5,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_C_theta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,40,4,4,0,0,100,0,0,1,0.091912,0.138149,18.382353,27.629844,4,0.59561,3.40439,1,0.148902,0.851098,3.40439,0.851098,340.439026,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5347,9761,2957,100,75,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_E_alpha_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,37,5,3,2,0,60,40,0,0.166667,0.4,0.632456,79.591837,125.806452,5.039372,2148,-2142.960628,1.007874,429.6,-428.592126,1.037475,0.207495,103.796702,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0.166667,0.583333,0.644444,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.583333,0.566667,0.583333,0.6,0.001,0,0,0,0,0,6075,9194,3146,60,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_E_alpha_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,37,5,3,2,0,60,40,0,0.166667,0.422222,0.602464,84.013605,119.840627,5.039372,1077.509775,-1072.470403,1.007874,215.501955,-214.494081,0.86755,0.17351,86.796139,0.5,1,0.333333,1,0.666667,2,0.5,1,0.5,0.5,0.5,0.166667,0.5,0.45,0.6,0.433333,0.566667,0.4,0.6,0.6,0.6,0.166667,0.5,0.533333,0.583333,0.6,0.001,0,0,0,0,0,5711,9194,3146,80,80,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_alpha_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,1,3,0,25,75,0,-0.5,0.725,0.838153,145,167.630546,4,2151.321928,-2147.321928,1,537.830482,-536.830482,-1.847997,-0.461999,-184.799691,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.375,0.5,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.375,0.5,0.2,0.25,0.001,0,0,0,0,0,5711,9383,2957,50,62.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_alpha_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,4,0,0,100,0,0,1,0.035714,0.071429,7.142857,14.285714,4,0.222392,3.777608,1,0.055598,0.944402,3.777608,0.944402,377.760758,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,6075,9383,2957,100,62.5,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_E_alpha_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,1,3,0,25,75,0,-0.5,0.7,0.761577,140,152.315462,4,1078.965784,-1074.965784,1,269.741446,-268.741446,-1.678072,-0.419518,-167.807191,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.125,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.125,0.416667,0.2,0.25,0.001,0,0,0,0,0,5711,9383,2957,75,87.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_alpha_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,5711,9383,2957,50,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_alpha_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,5711,9383,2957,50,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_alpha_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,5711,9383,2957,50,50,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_alpha_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.45,0.640312,90,128.062485,4,1076.321928,-1072.321928,1,269.080482,-268.080482,0.321928,0.080482,32.192809,0,0,0,0,1,2,1,2,0,0,0,0,0.75,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.75,0.708333,0.333333,0.5,0,0,0,0,0,0,5711,9383,2957,75,62.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_alpha_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,38,4,2,2,0,50,50,0,0,0.491667,0.645712,98.333333,129.142471,4,1076.584963,-1072.584963,1,269.146241,-268.146241,0.058894,0.014723,5.889369,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.625,0.583333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.625,0.666667,0.5,0.5,0,0,0,0,0,0,5711,9383,2957,75,75,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_beta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,4,0,0,100,0,0,1,0.145455,0.16812,29.090909,33.624076,4,0.933363,3.066637,1,0.233341,0.766659,3.066637,0.766659,306.663719,1,2,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4963,8985,2937,100,87.5,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
durante_E_beta_HM_AMB,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.597191,100,119.438163,4,5.889717,-1.889717,1,1.472429,-0.472429,0,0,0,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,5327,8985,2937,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
durante_E_beta_HM_AMB,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,1,3,0,25,75,0,-0.5,0.75,0.799305,150,159.861051,4,2150.169925,-2146.169925,1,537.542481,-536.542481,-2,-0.5,-200,0.5,1,1,2,0,0,0.5,1,0.333333,0.5,0.4,-0.57735,0.125,0.416667,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.125,0.416667,0.2,0.25,0,0,0,0,0,0,4599,8985,2937,50,75,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
durante_E_beta_HM_AMB,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.25,0.5,50,100,4,1074,-1070,1,268.5,-267.5,2,0.5,200,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.75,0.75,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,6055,8985,2937,75,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_E_beta_HM_AMB,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.295455,0.508197,59.090909,101.639454,4,1074.289507,-1070.289507,1,268.572377,-267.572377,1.710493,0.427623,171.049338,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.75,0.75,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,5691,8985,2937,75,62.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_beta_HM_AMB,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,1,2,1,2,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,6419,8985,2937,50,50,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
durante_E_beta_HM_AMB,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.295455,0.508197,59.090909,101.639454,4,1074.289507,-1070.289507,1,268.572377,-267.572377,1.710493,0.427623,171.049338,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.75,0.75,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.75,0.708333,0.733333,0.75,0.001,0,0,0,0,0,5691,8985,2937,75,62.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_beta_HM_AMB,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.001,0,0,0,0,0,6055,8985,2937,50,50,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
durante_E_beta_HM_AMB,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,1,3,0,25,75,0,-0.5,0.679654,0.73712,135.930736,147.42405,4,8.548921,-4.548921,1,2.13723,-1.13723,-1.557642,-0.38941,-155.764189,0,0,0.5,1,0.5,1,1,2,0,0,0,-0.57735,0.25,0.5,0.25,0.75,0.25,0.75,0.166667,0.25,0.2,-0.57735,0.25,0.458333,0.2,0.25,0.001,0,0.01,0,10,0,4599,8985,2937,100,100,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
durante_E_beta_HM_AMB,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,3,1,0,75,25,0,0.5,0.291667,0.506897,58.333333,101.379376,4,1074.263034,-1070.263034,1,268.565759,-267.565759,1.736966,0.434241,173.696559,0.5,1,0,0,1,2,0.5,1,1,0.5,0.666667,0.57735,0.625,0.75,0.75,0.25,0.75,0.25,0.833333,0.75,0.733333,0.57735,0.625,0.666667,0.733333,0.75,0,0,0,0,0,0,5691,8985,2937,75,62.5,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
durante_E_delta_HM_AMB,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180208.2339,36,4,2,2,0,50,50,0,0,0.5,0.707107,100,141.421356,4,2148,-2144,1,537,-536,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,5347,9005,2957,50,50,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
